DEPARTAMENTO_CIRCUNSCRICAO;SECCIONAL_CIRCUNSCRICAO;MUNICIPIO_CIRCUNSCRICAO;DP_CIRCUNSCRICAO ;HD;Nº DE VÍT HD;ID_DELEGACIA;MÊS ESTATISTICA;ANO ESTATISTICA;DATAHORA_REGISTRO_BO;NUM_BO;ANO_BO;MUNICIPIO_ELABORACAO;DP_ELABORACAO;SEC_ELABORACAO;DEP_ELABORACAO;DATA_FATO;HORA_FATO;DESC_TIPOLOCAL;LOGRADOURO;NUMERO_LOGRADOURO;LATITUDE;LONGITUDE;TIPO_PESSOA;SEXO_PESSOA;IDADE_PESSOA;DATA_NASCIMENTO_PESSOA;COR_PELE;PROFISSAO;NATUREZA_APURADA;2017;Sheet;false
DECAP;4ª SEC;São Paulo;040 DP - Vila Santa Maria;1;1;20113;2;2017;17/02/2017;1568;2017;S.PAULO;13º D.P. CASA VERDE;DEL.SEC.4º NORTE;DECAP;17/02/2017;31/12/1899 20:20:00;Residência;DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ;null;null;null;Vítima;Feminino;23;11/06/1993;Branca;NULL;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DECAP;4ª SEC;São Paulo;045 DP - Vila Brasilândia;1;1;10335;2;2017;25/02/2017;1499;2017;S.PAULO;72º D.P. VILA PENTEADO;DEL.SEC.4º NORTE;DECAP;25/02/2017;31/12/1899 11:22:00;Via pública;RUA PADRE JOSE MATERNI;501;-2,34718E+16;-4,66972E+16;Vítima;Masculino;28;27/11/1988;Branca;AJUDANTE;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DECAP;4ª SEC;São Paulo;073 DP - Jaçanã;1;1;10336;2;2017;03/02/2017;1151;2017;S.PAULO;73º D.P. JACANA;DEL.SEC.4º NORTE;DECAP;03/02/2017;31/12/1899 15:30:00;Rodovia/Estrada;ESTRADA TRES CRUZES;100;-2,34352E+14;-4,6567E+14;Vítima;Masculino;NULL;NULL;Outros;NULL;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DECAP;4ª SEC;São Paulo;073 DP - Jaçanã;null;1;10336;2;2017;03/02/2017;1151;2017;S.PAULO;73º D.P. JACANA;DEL.SEC.4º NORTE;DECAP;03/02/2017;31/12/1899 15:30:00;Rodovia/Estrada;ESTRADA TRES CRUZES;100;-2,34352E+14;-4,6567E+14;Vítima;Masculino;NULL;NULL;Outros;NULL;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DECAP;4ª SEC;São Paulo;073 DP - Jaçanã;1;1;10336;2;2017;22/02/2017;1884;2017;S.PAULO;73º D.P. JACANA;DEL.SEC.4º NORTE;DECAP;22/02/2017;31/12/1899 04:30:00;Via pública;RUA DAS IMBIRAS;206;-2,34643E+16;-4,6596E+16;Autor/Vitima;Masculino;NULL;NULL;Preta;NULL;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DECAP;4ª SEC;São Paulo;073 DP - Jaçanã;1;1;900020;2;2017;01/02/2017;83690;2017;S.PAULO;DELEGACIA ELETRONICA;DEL.SEC.4º NORTE;DECAP;15/01/2017;PELA MANHÃ;Repartição Pública;AVENIDA PAULO LINCOLN DO VALLE PONTIN;744;-2,34591E+16;-4,65858E+16;Vítima;Feminino;40;03/11/1976;Branca;COSTUREIRO(A);HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DECAP;4ª SEC;São Paulo;090 DP - Parque Novo Mundo;1;1;10365;2;2017;02/02/2017;359;2017;S.PAULO;90º D.P. PQ. NOVO MUNDO;DEL.SEC.4º NORTE;DECAP;02/02/2017;31/12/1899 07:51:00;Via pública;RUA DA BARACELA;46;-2,35092E+16;-4,65595E+16;Vítima;Masculino;35;22/12/1981;Preta;NULL;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DECAP;4ª SEC;São Paulo;090 DP - Parque Novo Mundo;1;1;10365;2;2017;09/02/2017;476;2017;S.PAULO;90º D.P. PQ. NOVO MUNDO;DEL.SEC.4º NORTE;DECAP;09/02/2017;31/12/1899 17:00:00;Via pública;AVENIDA TENENTE AMARO FELICISSIMO DA SIL;221;-2,35236E+16;-4,65718E+16;Vítima;Masculino;NULL;NULL;Branca;NULL;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DECAP;4ª SEC;São Paulo;090 DP - Parque Novo Mundo;null;1;10365;2;2017;09/02/2017;476;2017;S.PAULO;90º D.P. PQ. NOVO MUNDO;DEL.SEC.4º NORTE;DECAP;09/02/2017;31/12/1899 17:00:00;Via pública;AVENIDA TENENTE AMARO FELICISSIMO DA SIL;221;-2,35236E+16;-4,65718E+16;Vítima;Feminino;NULL;NULL;Outros;NULL;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DECAP;4ª SEC;São Paulo;090 DP - Parque Novo Mundo;1;1;10336;2;2017;11/02/2017;1491;2017;S.PAULO;73º D.P. JACANA;DEL.SEC.4º NORTE;DECAP;11/02/2017;31/12/1899 18:41:00;Via pública;RUA BENTOPOLIS;85;-2,35204E+16;-4,65639E+16;Vítima;Masculino;40;04/09/1976;Branca;MOTORISTA;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DECAP;4ª SEC;São Paulo;090 DP - Parque Novo Mundo;1;1;10336;2;2017;26/02/2017;2031;2017;S.PAULO;73º D.P. JACANA;DEL.SEC.4º NORTE;DECAP;26/02/2017;31/12/1899 02:54:00;Saúde;PRAÇA ENGENHEIRO HUGO BRANDI;15;-2,35168E+14;-4,65784E+16;Vítima;Masculino;34;12/10/1982;Parda;AJUDANTE GERAL;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DECAP;5ª SEC;São Paulo;010 DP - Penha de França;1;1;20210;2;2017;02/02/2017;828;2017;S.PAULO;10º D.P. PENHA DE FRANCA;DEL.SEC.5º LESTE;DECAP;02/02/2017;31/12/1899 01:49:00;Via pública;AVENIDA AIRTON PRETINI;0;-2,35238E+16;-4,65579E+16;Vítima;Masculino;NULL;NULL;Preta;NULL;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DECAP;5ª SEC;São Paulo;010 DP - Penha de França;1;1;20210;2;2017;03/02/2017;857;2017;S.PAULO;10º D.P. PENHA DE FRANCA;DEL.SEC.5º LESTE;DECAP;03/02/2017;31/12/1899 02:17:00;Via pública;AVENIDA GABRIELA MISTRAL;111;-2,35183E+16;-4,65488E+16;Vítima;Masculino;NULL;NULL;Parda;NULL;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DECAP;5ª SEC;São Paulo;010 DP - Penha de França;1;1;20210;2;2017;23/02/2017;1426;2017;S.PAULO;10º D.P. PENHA DE FRANCA;DEL.SEC.5º LESTE;DECAP;23/02/2017;31/12/1899 17:50:00;Via pública;AVENIDA GOVERNADOR CARVALHO PINTO;3000;-2,35141E+16;-4,65206E+16;Vítima;Masculino;28;24/06/1988;Parda;PINTOR DE AUTOMOVEIS;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DECAP;5ª SEC;São Paulo;021 DP - Vila Matilde;1;1;20210;2;2017;04/02/2017;894;2017;S.PAULO;10º D.P. PENHA DE FRANCA;DEL.SEC.5º LESTE;DECAP;04/02/2017;31/12/1899 16:31:00;Via pública;AVENIDA DOUTOR BERNARDINO BRITO FONSECA;200;-2,35332E+14;-4,65206E+16;Vítima;Masculino;49;29/01/1968;Branca;NULL;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DECAP;5ª SEC;São Paulo;021 DP - Vila Matilde;1;1;20210;2;2017;12/02/2017;1101;2017;S.PAULO;10º D.P. PENHA DE FRANCA;DEL.SEC.5º LESTE;DECAP;12/02/2017;31/12/1899 02:59:00;Comércio e serviços;AVENIDA ANTONIO ESTEVAO DE CARVALHO;28;-2,35316E+16;-4,6521E+14;Vítima;Feminino;33;09/02/1984;Branca;PUBLICITARIO(A);HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DECAP;5ª SEC;São Paulo;030 DP - Tatuapé;1;1;20200;2;2017;08/02/2017;24;2017;S.PAULO;DEL.SEC.5ª LESTE;DEL.SEC.5º LESTE;DECAP;03/02/2017;31/12/1899 22:24:00;Comércio e serviços;RUA AZEVEDO SOARES;1670;-2,35478E+16;-4,65606E+16;Vítima;Masculino;33;02/05/1983;Preta;COMERCIANTE;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DECAP;6ª SEC;São Paulo;011 DP - Santo Amaro;1;1;10211;2;2017;10/02/2017;1524;2017;S.PAULO;11º D.P. SANTO AMARO;DEL.SEC.6º SANTO AMARO;DECAP;10/02/2017;31/12/1899 04:29:00;Via pública;RUA SENADOR FLAQUER;1;-2,36533E+16;-4,67064E+16;Vítima;Feminino;46;30/08/1970;Parda;NULL;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DECAP;6ª SEC;São Paulo;011 DP - Santo Amaro;null;1;10211;2;2017;10/02/2017;1524;2017;S.PAULO;11º D.P. SANTO AMARO;DEL.SEC.6º SANTO AMARO;DECAP;10/02/2017;31/12/1899 04:29:00;Via pública;RUA SENADOR FLAQUER;1;-2,36533E+16;-4,67064E+16;Vítima;Masculino;57;19/11/1959;Branca;NULL;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DECAP;6ª SEC;São Paulo;047 DP - Capão Redondo;1;1;10247;2;2017;18/02/2017;1763;2017;S.PAULO;47º D.P. CAPAO REDONDO;DEL.SEC.6º SANTO AMARO;DECAP;18/02/2017;31/12/1899 02:00:00;Saúde;RUA DOMENICO CORVI;1;-2,36806E+14;-4,67737E+16;Vítima;Masculino;18;28/07/1998;Parda;DESEMPREGADO(A);HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DECAP;6ª SEC;São Paulo;047 DP - Capão Redondo;1;1;10247;2;2017;20/02/2017;1836;2017;S.PAULO;47º D.P. CAPAO REDONDO;DEL.SEC.6º SANTO AMARO;DECAP;20/02/2017;31/12/1899 10:50:00;Restaurante e afins;RUA MARCO BASAITI;0;-2,36756E+16;-4,67714E+16;Vítima;Masculino;NULL;NULL;Branca;NULL;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DECAP;6ª SEC;São Paulo;085 DP - Jardim Mirna;1;1;10374;2;2017;21/02/2017;1700;2017;S.PAULO;101º D.P. JDIM IMBUIAS;DEL.SEC.6º SANTO AMARO;DECAP;21/02/2017;31/12/1899 22:17:00;Via pública;RUA SOWETO;1;-2,37646E+14;-4,66747E+16;Vítima;Masculino;48;15/10/1968;Branca;PINTOR(A);HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DECAP;6ª SEC;São Paulo;085 DP - Jardim Mirna;1;1;10374;2;2017;27/02/2017;1866;2017;S.PAULO;101º D.P. JDIM IMBUIAS;DEL.SEC.6º SANTO AMARO;DECAP;26/02/2017;31/12/1899 23:30:00;Saúde;DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ;null;null;null;Vítima;Masculino;17;22/04/1999;Preta;NULL;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DECAP;6ª SEC;São Paulo;092 DP - Parque Santo Antônio;null;1;10247;2;2017;11/02/2017;1514;2017;S.PAULO;47º D.P. CAPAO REDONDO;DEL.SEC.6º SANTO AMARO;DECAP;11/02/2017;31/12/1899 06:30:00;Via pública;AVENIDA BENTO DE SOUSA;348;-2,36781E+16;-4,67437E+16;Vítima;Masculino;16;14/08/2000;Parda;NULL;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DECAP;6ª SEC;São Paulo;092 DP - Parque Santo Antônio;1;1;10247;2;2017;11/02/2017;1514;2017;S.PAULO;47º D.P. CAPAO REDONDO;DEL.SEC.6º SANTO AMARO;DECAP;11/02/2017;31/12/1899 06:30:00;Via pública;AVENIDA BENTO DE SOUSA;348;-2,36781E+16;-4,67437E+16;Vítima;Masculino;17;04/02/2000;Parda;NULL;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DECAP;6ª SEC;São Paulo;092 DP - Parque Santo Antônio;1;1;10247;2;2017;18/02/2017;1758;2017;S.PAULO;47º D.P. CAPAO REDONDO;DEL.SEC.6º SANTO AMARO;DECAP;17/02/2017;31/12/1899 11:38:00;Restaurante e afins;RUA MIGUEL DAMASCENO;131;-2,36668E+16;-4,67435E+16;Vítima;Masculino;36;08/07/1980;Branca;PINTOR(A);HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DECAP;6ª SEC;São Paulo;092 DP - Parque Santo Antônio;1;1;10247;2;2017;18/02/2017;1783;2017;S.PAULO;47º D.P. CAPAO REDONDO;DEL.SEC.6º SANTO AMARO;DECAP;18/02/2017;A TARDE;Via pública;AVENIDA MARIA COELHO AGUIAR;1258;-2,36565E+16;-4,67359E+16;Vítima;Masculino;18;19/11/1998;Parda;NULL;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DECAP;6ª SEC;São Paulo;098 DP - Jardim Míriam;1;1;10371;2;2017;04/02/2017;968;2017;S.PAULO;98º D.P. JARDIM MIRIAM;DEL.SEC.6º SANTO AMARO;DECAP;04/02/2017;31/12/1899 21:09:00;Residência;DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ;null;null;null;Vítima;Masculino;39;13/06/1977;Parda;NULL;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DECAP;6ª SEC;São Paulo;098 DP - Jardim Míriam;1;1;10371;2;2017;26/02/2017;1621;2017;S.PAULO;98º D.P. JARDIM MIRIAM;DEL.SEC.6º SANTO AMARO;DECAP;26/02/2017;31/12/1899 21:00:00;Residência;DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ;null;null;null;Vítima;Feminino;39;10/05/1977;Branca;NULL;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DECAP;6ª SEC;São Paulo;099 DP - Campo Grande;1;1;10211;2;2017;25/02/2017;2167;2017;S.PAULO;11º D.P. SANTO AMARO;DEL.SEC.6º SANTO AMARO;DECAP;25/02/2017;31/12/1899 20:59:00;Comércio e serviços;RUA GALENO DE CASTRO;279;-2,36664E+16;-4,6705E+16;Vítima;Masculino;37;03/06/1979;Preta;RECICLADOR;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DECAP;6ª SEC;São Paulo;100 DP - Jardim Herculano;1;1;10373;2;2017;16/02/2017;621;2017;S.PAULO;100º D.P. JDIM HERCULANO;DEL.SEC.6º SANTO AMARO;DECAP;16/02/2017;31/12/1899 12:58:00;Residência;DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ;null;null;null;Vítima;Feminino;42;04/08/1974;Branca;NULL;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DECAP;6ª SEC;São Paulo;100 DP - Jardim Herculano;1;1;10247;2;2017;16/02/2017;1720;2017;S.PAULO;47º D.P. CAPAO REDONDO;DEL.SEC.6º SANTO AMARO;DECAP;16/02/2017;31/12/1899 21:30:00;Via pública;RUA FORTE DE SANTO ANTONIO;78;-2,37156E+16;-4,67815E+16;Vítima;Masculino;NULL;NULL;Parda;NULL;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DECAP;6ª SEC;São Paulo;100 DP - Jardim Herculano;1;1;10247;2;2017;20/02/2017;1823;2017;S.PAULO;47º D.P. CAPAO REDONDO;DEL.SEC.6º SANTO AMARO;DECAP;20/02/2017;31/12/1899 04:15:00;Via pública;AVENIDA MBOI GUACU;883;-2,37227E+16;-4,67729E+16;Vítima;Masculino;19;13/02/1998;Parda;AJUDANTE;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DECAP;6ª SEC;São Paulo;100 DP - Jardim Herculano;1;1;10247;2;2017;23/02/2017;1956;2017;S.PAULO;47º D.P. CAPAO REDONDO;DEL.SEC.6º SANTO AMARO;DECAP;23/02/2017;31/12/1899 20:05:00;Via pública;RUA PAULO SERGIO COSTABILE - CEBOLA;19;-2,36863E+16;-4,67377E+16;Vítima;Masculino;30;21/10/1986;Parda;DESEMPREGADO;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DECAP;6ª SEC;São Paulo;100 DP - Jardim Herculano;1;1;10247;2;2017;26/02/2017;2045;2017;S.PAULO;47º D.P. CAPAO REDONDO;DEL.SEC.6º SANTO AMARO;DECAP;26/02/2017;31/12/1899 02:30:00;Via pública;RUA PADRE LINDOLFO ESTEVES;4;-2,37135E+16;-4,67814E+16;Vítima;Masculino;38;24/01/1979;Branca;MOTORISTA;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DECAP;6ª SEC;São Paulo;101 DP - Jardim das Imbuias;1;1;10374;2;2017;12/02/2017;1349;2017;S.PAULO;101º D.P. JDIM IMBUIAS;DEL.SEC.6º SANTO AMARO;DECAP;12/02/2017;31/12/1899 02:49:00;Via pública;RUA AUGUSTO TEIXEIRA;0;-2,37387E+16;-46686879028;Vítima;Masculino;42;02/11/1974;Parda;NULL;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DECAP;7ª SEC;São Paulo;022 DP - São Miguel Paulista;1;1;10326;2;2017;20/02/2017;1494;2017;S.PAULO;63º D.P. VILA JACUI;DEL.SEC.7º ITAQUERA;DECAP;19/02/2017;31/12/1899 23:00:00;Via pública;RUA JOAQUIM GIL DE CARVALHO;61;-2,34969E+16;-4,64277E+16;Autor/Vitima;Masculino;NULL;NULL;Parda;NULL;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DECAP;7ª SEC;São Paulo;022 DP - São Miguel Paulista;1;1;10326;2;2017;20/02/2017;1517;2017;S.PAULO;63º D.P. VILA JACUI;DEL.SEC.7º ITAQUERA;DECAP;20/02/2017;31/12/1899 17:58:00;Residência;DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ;null;null;null;Vítima;Masculino;24;22/01/1993;Parda;DESEMPREGADO(A);HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DECAP;7ª SEC;São Paulo;022 DP - São Miguel Paulista;1;1;10326;2;2017;20/02/2017;1521;2017;S.PAULO;63º D.P. VILA JACUI;DEL.SEC.7º ITAQUERA;DECAP;19/02/2017;31/12/1899 11:30:00;Saúde;RUA DOUTOR JOSE GUILHERME EIRAS;123;-2,34973E+16;-4,64401E+16;Vítima;Masculino;35;07/06/1981;Parda;NULL;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DECAP;7ª SEC;São Paulo;022 DP - São Miguel Paulista;null;1;10326;2;2017;28/02/2017;1740;2017;S.PAULO;63º D.P. VILA JACUI;DEL.SEC.7º ITAQUERA;DECAP;28/02/2017;31/12/1899 04:15:00;Via pública;RUA JUVIA;100;-23508151622;-4,64322E+16;Vítima;Masculino;19;03/08/1997;Parda;CABELEIREIRO(A);HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DECAP;7ª SEC;São Paulo;022 DP - São Miguel Paulista;1;1;10326;2;2017;28/02/2017;1740;2017;S.PAULO;63º D.P. VILA JACUI;DEL.SEC.7º ITAQUERA;DECAP;28/02/2017;31/12/1899 04:15:00;Via pública;RUA JUVIA;100;-23508151622;-4,64322E+16;Vítima;Masculino;18;11/03/1998;Branca;LAVADOR;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DECAP;7ª SEC;São Paulo;050 DP - Itaim Paulista;1;1;20250;2;2017;06/02/2017;1226;2017;S.PAULO;50º D.P. ITAIM PAULISTA;DEL.SEC.7º ITAQUERA;DECAP;06/02/2017;31/12/1899 13:49:00;Via pública;RUA DESEMBARGADOR JONAS COELHO VILHENA;19;-2,35069E+16;-4,63715E+16;Vítima;Feminino;25;03/03/1991;Parda;ATENDENTE DE TELEMARKETING;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DECAP;7ª SEC;São Paulo;059 DP - Jardim Noemia;1;1;20250;2;2017;08/02/2017;1278;2017;S.PAULO;50º D.P. ITAIM PAULISTA;DEL.SEC.7º ITAQUERA;DECAP;07/02/2017;31/12/1899 23:53:00;Saúde;RUA ERVA ANDORINHA;123;-2,34787E+16;-4,64232E+11;Vítima;Masculino;21;23/01/1996;Branca;NULL;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DECAP;7ª SEC;São Paulo;067 DP - Jardim Robru;1;1;20250;2;2017;19/02/2017;1667;2017;S.PAULO;50º D.P. ITAIM PAULISTA;DEL.SEC.7º ITAQUERA;DECAP;19/02/2017;31/12/1899 11:10:00;Via pública;RUA OCTACILIO DIAS FERNANDES;500;-2,35115E+16;-4,6412E+16;Autor/Vitima;Masculino;28;10/06/1988;Branca;NULL;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DECAP;7ª SEC;São Paulo;067 DP - Jardim Robru;1;1;20250;2;2017;23/02/2017;1820;2017;S.PAULO;50º D.P. ITAIM PAULISTA;DEL.SEC.7º ITAQUERA;DECAP;23/02/2017;31/12/1899 20:00:00;Via pública;RUA PLACIDO PARREIRA LIMA;748;-2,35204E+16;-4,64079E+16;Vítima;Masculino;41;26/02/1975;Preta;POLICIAL MILITAR ativa;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DECAP;7ª SEC;São Paulo;068 DP - Lajeado;1;1;20250;2;2017;04/02/2017;1174;2017;S.PAULO;50º D.P. ITAIM PAULISTA;DEL.SEC.7º ITAQUERA;DECAP;04/02/2017;31/12/1899 11:55:00;Via pública;RUA JOAO DE SIQUEIRA AFONSO;304;-2,35382E+16;-4,63958E+16;Vítima;Masculino;20;21/06/1996;Preta;NULL;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DECAP;8ª SEC;São Paulo;049 DP - São Mateus;1;1;200100;2;2017;23/02/2017;153;2017;S.PAULO;DHPP DIV. HOMICIDIOS;DHPP - DEP. HOM. PROTECAO PESSOA;DHPP;23/02/2017;31/12/1899 12:32:00;Area não ocupada;TRAVESSA TERRA TOMBADA;0;-2,36106E+16;-4,64515E+16;Vítima;Masculino;NULL;NULL;Branca;NULL;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DECAP;8ª SEC;São Paulo;049 DP - São Mateus;1;1;20249;2;2017;15/02/2017;1717;2017;S.PAULO;49º D.P. SAO MATEUS;DEL.SEC.8º SAO MATEUS;DECAP;15/02/2017;31/12/1899 21:10:00;Via pública;AVENIDA ARICANDUVA;12000;-23587198164;-4,64832E+16;Autor/Vitima;Masculino;NULL;NULL;Parda;NULL;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DECAP;8ª SEC;São Paulo;049 DP - São Mateus;null;1;20249;2;2017;15/02/2017;1717;2017;S.PAULO;49º D.P. SAO MATEUS;DEL.SEC.8º SAO MATEUS;DECAP;15/02/2017;31/12/1899 21:10:00;Via pública;AVENIDA ARICANDUVA;12000;-23587198164;-4,64832E+16;Autor/Vitima;Masculino;NULL;NULL;Parda;NULL;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DECAP;8ª SEC;São Paulo;053 DP - Parque do Carmo;1;1;200100;2;2017;19/02/2017;139;2017;S.PAULO;DHPP DIV. HOMICIDIOS;DHPP - DEP. HOM. PROTECAO PESSOA;DHPP;19/02/2017;31/12/1899 06:45:00;Via pública;AVENIDA ADRIANO BERTOZZI;624;-2,35716E+16;-4,64508E+14;Vítima;Masculino;NULL;NULL;Preta;NULL;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DECAP;8ª SEC;São Paulo;069 DP - Teotônio Vilela;1;1;10362;2;2017;07/02/2017;1265;2017;S.PAULO;69º D.P. TEOTONIO VILELA;DEL.SEC.8º SAO MATEUS;DECAP;07/02/2017;31/12/1899 18:45:00;Via pública;RUA LUCAS LOSSIUS;72;-2,36203E+16;-4,64874E+16;Vítima;Masculino;NULL;NULL;Preta;NULL;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DECAP;8ª SEC;São Paulo;069 DP - Teotônio Vilela;1;1;10362;2;2017;13/02/2017;1454;2017;S.PAULO;69º D.P. TEOTONIO VILELA;DEL.SEC.8º SAO MATEUS;DECAP;13/02/2017;31/12/1899 07:40:00;Via pública;RUA MANHÃ DE SOL;0;-23614152802;-4,64984E+16;Vítima;Feminino;30;13/07/1986;Branca;NULL;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DECAP;8ª SEC;São Paulo;070 DP - Vila Ema;1;1;10361;2;2017;21/02/2017;693;2017;S.PAULO;70º D.P. VILA EMA;DEL.SEC.8º SAO MATEUS;DECAP;21/02/2017;31/12/1899 08:05:00;Via pública;RUA LUIS JULIANI;1076;-2,36153E+16;-4,65033E+16;Vítima;Masculino;38;17/11/1978;Branca;DESEMPREGADO;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DECAP;8ª SEC;São Paulo;070 DP - Vila Ema;1;1;10362;2;2017;11/02/2017;1383;2017;S.PAULO;69º D.P. TEOTONIO VILELA;DEL.SEC.8º SAO MATEUS;DECAP;11/02/2017;31/12/1899 05:30:00;Via pública;RUA MANOEL EMIDIO;262;-2,35999E+16;-4,65292E+16;Vítima;Masculino;21;19/05/1995;Branca;NULL;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DEINTER 1;SEC Cruzeiro;Cruzeiro;002 DP - Cruzeiro;1;1;130103;2;2017;25/02/2017;181;2017;CRUZEIRO;DEL.SEC.CRUZEIRO PLANTÃO;DEL.SEC.CRUZEIRO;DEINTER 1 - SAO JOSE DOS CAMPOS;25/02/2017;31/12/1899 13:02:00;Residência;DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ;null;null;null;Vítima;Masculino;25;02/02/1992;Branca;OPERADOR DE MAQUINA;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DEINTER 1;SEC Cruzeiro;Cruzeiro;003 DP - Cruzeiro;1;1;130103;2;2017;18/02/2017;157;2017;CRUZEIRO;DEL.SEC.CRUZEIRO PLANTÃO;DEL.SEC.CRUZEIRO;DEINTER 1 - SAO JOSE DOS CAMPOS;18/02/2017;31/12/1899 04:12:00;Via pública;RUA SÃO JUDAS;99999;-2,25857E+16;-4,49742E+16;Vítima;Masculino;20;20/05/1996;Branca;AJUDANTE GERAL;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DEINTER 1;SEC Guaratinguetá;Guaratinguetá;002 DP - Guaratinguetá;1;1;130215;2;2017;13/02/2017;24;2017;GUARATINGUETA;DEL.INV.GER. GUARATINGUETA;DEL.SEC.GUARATINGUETA;DEINTER 1 - SAO JOSE DOS CAMPOS;13/02/2017;DE MADRUGADA;Via pública;ESTRADA VICINAL PLÍNIO GALVÃO CÉSAR;0;-2,27623E+16;-4,52173E+16;Vítima;Feminino;21;NULL;Branca;NULL;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DEINTER 1;SEC Guaratinguetá;Guaratinguetá;003 DP - Guaratinguetá;1;1;130514;2;2017;11/02/2017;195;2017;GUARATINGUETA;DEL.SEC.GUARATINGUETA PLANTÃO;DEL.SEC.GUARATINGUETA;DEINTER 1 - SAO JOSE DOS CAMPOS;11/02/2017;31/12/1899 04:45:00;Via pública;RUA FRANCISCO RÓIS MONTEMOR FILHO;350;-2,27717E+14;-4,51917E+16;Vítima;Masculino;40;20/05/1976;Parda;ENCADERNADOR(A);HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DEINTER 1;SEC Jacareí;Igaratá;DM - Igaratá;1;1;130316;2;2017;21/02/2017;130;2017;IGARATA;DEL.POL.IGARATA;DEL.SEC.JACAREI;DEINTER 1 - SAO JOSE DOS CAMPOS;21/02/2017;31/12/1899 14:00:00;Residência;DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ;null;null;null;Vítima;Masculino;31;27/02/1985;Branca;SOLDADOR(A);HOMICÍDIO DOLOSO;2017;Sheet;FALSE
